OTUID,Species name
3f796c5517c8a162ad14415dbc59fee2,Portibacter
cc8e3213fa0bcc25f7a25db26fc452c3,Sva0996 marine group
20a0dd5bb442acbd27bb31fac8d5d508,Alphaproteobacteria
47278fbec5d8f9401ae35f9dc6a9dfb0,OM27 clade
8b22c4b06a898e0534d9b3064fed4dc4,Saprospiraceae
63a4aec6dfd334e6b6dbf1ebc7770b47,Flavobacteriaceae
2a2d31afb282db09ced3a960fe71d51e,Micavibrionaceae
fdda6ea09aa86754e0eabdb2cd47c5be,Betaproteobacteriales
2655404eb53ff548489f10ecb983737a,Anaerolineaceae
55537466ed1dd732d7cc2708edc9cf86,Rhodobacteraceae
b440b889b3a94acf7532131cfbd90205,Alphaproteobacteria
44abad2badff6776c00a5a7eac293a51,SAR86 clade
e09c3e2433d0e8592aa881ed9f0848ad,P3OB-42
c1d85f5d0462cde440c1bf8ded5f428b,Beijerinckiaceae
bc2907930b8792e7d23688ef54ea5217,Robiginitomaculum
8792282105a6a737ceb207ede3a0c3b1,B2M28
45c5df9b4452751e076629aaaaf7f6ad,Roseibacillus
18db3ca15da680ffadf692ab91520aed,Phaeodactylibacter
17a58c7a6a6b84893d5505c1d90904ac,Rhodobacteraceae
3c40537179671d5391d0c9494322f919,Fluviicola
6f405ca80ca1c73adcb526642fc3b640,Rhizobiaceae
79d4d9ce862c2669542cc6974541eba4,Dokdonella
ae19e9d80f99ed7df4d3f01754a76320,Chitinophagales
c50815fb45c13a8c377141de1207c4ac,Arenimonas
4048e16273f0dc37960456bc67d436e4,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
434b37310078ea2b18ba4ff0ca5992aa,Proteobacteria
e688e029724fdfdd9cd096df2c443740,Amylibacter
0cd2138cc815016180ec999c07a53772,Candidatus Competibacter
4bc76b76aa8f760626573dc0c99d8a7b,Filomicrobium
abd053c49269da1fe755a5908b8508e7,Bacillus horikoshii
f579cb8984d74812909d4fb44e08c91d,Actibacterium
96b5aa66f7125650f01dafe676faaba1,Gammaproteobacteria
04b1e9a05918f8712359acc529fba9ea,Fimbriimonadaceae
b43a6e5caa7fae0b570d120a2f65a181,NS11-12 marine group
0e12be0e6f5ac1cbda847815a2c6a7f8,Marinimicrobia (SAR406 clade)
5f8b7ae40adaf83c776fada4e57062d1,unidentified marine eubacterium
8631752f080943f0672baac4e2abfacd,Gammaproteobacteria
8b018698c0acc4cbbeaad561273b1105,Flavobacteriaceae
0e82081cca6c87c95b4a423e43d43d73,Rhodobacteraceae
725168e8cb3c1b7c9d807e53d5830ed0,Kriegella sp. TBL_112
832e2416cfb2ad06e6a99701f75b8462,Schizothrix LEGE 07164
fe94d9a2caf24668eb7222df9c1264fa,Parvibaculales
06749a71bbd591e5ed7c356f7843e172,NS5 marine group
236376c9b1cec7b9d73faaf65527d645,Cellvibrionaceae
0b58099b9e3078580ad1e7d19520c247,Polynucleobacter cosmopolitanus
d7650f66e2031ca08e725503084c43b6,Flexithrix
0fa16b581fd8a3d4a7c3089df98f6b0b,KI89A clade
29f2e90327f2b8f8fe4347921762184f,Gammaproteobacteria
5122c43d897717a2fb8f307f23bdf3b5,Burkholderiaceae
7336a11d210050bb8738891e1d3f87c6,Tepidisphaera
48dcccb94afa45d63086dc281c0e4814,Firmicutes
1b9f7382c576aef5b99728956c78954d,Amylibacter
0dd2d437b8c3bd58da68b358443c06eb,Rhodobacteraceae
83d81cc9bbe0858fbefef4d8e0beab99,Ferruginibacter
60d22d2c56f6c7d38c37e31b7fb65ac5,Thiotrichaceae
58054775dd1ba2197849ed6633e07527,Alphaproteobacteria
7f1a747fbbeac9ca74098dcaaa7f8728,Gammaproteobacteria
d4387ab7329f70338f3e5e2f82527b77,Sphingosinicella
cf73045c9894974a778bbfe0183a8b7e,Phormidesmis ANT.LACV5.1
1515800f8d179fd9c4c343fabe898d9a,Magnetospira
40f6e934b0e16bf62ccf4b87c762d070,Jejudonia
a7c2090ce56b63f9027e40d6de07b33a,Gammaproteobacteria
990a7facbed148f8794882e7177d8bea,Winogradskyella
69a322e3402f1536bf4aeebe39c4cb94,Sphingorhabdus
e1359698baae27e677cc30ffa68928d8,metagenome
df8546a726ced94afda8230bc1bb7d5a,Formosa
c13c9dda11358899c45df78f1a806f2a,Rhizobiales Incertae Sedis
f1b99037a6c9e8bfd3b5613482e10f81,Rhodobacteraceae
82980dd1fbbea2710f6b38b239adc679,Gilvibacter
b4dc39805f8561bf1a3ac54c0189ac88,Cellvibrio
1a1c016d8f9c515fcb776b3bdf535c84,Hyphomicrobiaceae
9c40ecf46a2c2820965a4ee2cd4706f3,Methylotenera
72364c493e678a2473f2262062be2396,Candidatus Megaira
ae0a09417452f134c97d0d4bd10f8896,Candidatus Captivus
a47c9e20d905598330b9ac18624ef094,Lewinella
7c8f924e2f5c2e10ef99eba49c2b674a,NB1-j
3abaa8f7e369e0ddca97448756d8aa3f,Flavobacteriaceae
097e325e533fd3eb0f5183826fbb410d,Hyphomonadaceae
3d05bb3b2479f09f17ce6ceb2bc89db0,Phycisphaeraceae
455a0ab7cb383bcdfc432685c70f173b,metagenome
ccb5f6781d36fe9d924e03582cc22f0f,Rhodobacteraceae
e81bc5219147b3f210e549c537f5d708,PS1 clade
33bacb5793f6c2fa739146e7420a6be1,Portibacter
282bfb06307064ec74d34227978e7e7c,Microscillaceae
5d5ba78c28164cf3fb1f169e048e8330,Fluviicola
99d5712f7b5b20171e7046d1d1186331,Sphingomonadaceae
4dccca89888ecc23aeb12b20f9afee34,Rhizobiales
45918bc701ca2fa788380d7e98733ae8,Rhodobacteraceae
cff7709a9d6d2117e9c68386eb32a799,Fluviicola
37e80820ae77ccda8782be9e83ac5ab6,Filomicrobium
b7c3e9136e5aa6a3ab9a54b703b539a5,Rhizobiaceae
6b8882e58b989a807d4e65c17b84ab24,Thalassospira
16daa4f2cef4b5cc4ae422810d63e582,Portibacter
80fe0ffd14f3c18a6dc4866c539a1858,Neorickettsia
94720298629e633b60e0b0bcc1b31d3d,Arenicella
1c549ac4ed14673c1434f4a50410b51f,SM1A02
5f430f7589ce6bbbea69836cdca2a719,Limnochordales
298b38a515f921c2b203635a9e68a42d,Dietzia
30f9e433723f8d535786f16f4de32f82,Hydra vulgaris
af2e72552732b0b90ef049a53b09b1dc,Burkholderiaceae
b0e0ec92d4d47ea0c668fa8b0387322b,Proteobacteria
45c8529abec11b9739eb9fba7f0c85b3,OM190
83071f652f75aa6f8e1754c7ece57d6e,Rhodopirellula sp. SM44
058bd118232f3f99398dd147c7c94b86,Alphaproteobacteria
4103a463002f7253ed3c68a6ce63cbdf,Saprospiraceae
07cddda789bdbbb862ad9c5e73d5824a,OM43 clade
322d92f4f536a4ca1fe1daf7f2d2deeb,Gracilibacteria
c90a11d17304a6e885e5c75ac960d96b,Arcobacter
afef61e7fb991edc376ed78efa633b8e,Cellvibrionaceae
a6f2d313c766f7aea712da63738398b0,Gammaproteobacteria
d3290eebd7e0eec85e3d55fe11fad6c4,Lautropia
a708bbcebabd89abf2c3caef56298ad5,Phormidium MBIC10003
22dd833589084b5c2b6db0947bc535c6,Roseobacter clade NAC11-7 lineage
4de5bab23bbaad044175990e25aed6be,Acrophormium PCC-7375
bf10e51940dbdbe72b5eec0d106e06c7,Cobetia
0a2717a5f1466cb0a38eeee25302640c,Pseudorhodobacter
6fbfd7a942ccf4066297155037dc0bf1,Catenovulum maritimum
6868ae1ded83e2cde94f0ef487547a7c,Gammaproteobacteria
449c1d3a139c70e8185c1ccbde2555fd,Bacteroidia
d32e579b3ae7b2aae8d5bf9f027c29af,Delftia
1c01fb6449319c2590fa0cc66b6fd6cc,Parvularculaceae
23fdc247e14a3de5398cbc82805fe4ac,NS9 marine group
20c6d34f0c0b12c194816b0e8fcffdff,Burkholderiaceae
e17cfce250fe339a31e3ee5d44506fd6,Bacillus decolorationis
d27570872e707efd43a84b47a337ebfc,Subsaxibacter
9d2c332b936cc2c098ed7086fb1e5c59,Saprospiraceae
b26611c1177971f642d38968b295fd68,Acinetobacter
8d648abb5d065b74847db33c5aa7ca6c,Saccharospirillaceae
70f086828189cd2b21299d41e077a74a,Magnetospiraceae
934a9b77035511690a3dc9a21027521c,Bryobacter
c8e82a1131872c64d1474a3317b9de77,OCS116 clade
64f3f46709ce83c0f166a6d4c41d0b31,Rhodobacteraceae
bf7c288e56837b9f97547481762972c7,Aquabacterium
ebc05ea2357b27c22e916951f5d2eb4f,Clade IV
6d589b3b963f93c301ce6f1791b9348f,Pseudofulvibacter
ebd1d7d90ff492573e440a23ff120bba,DEV007
d068deb40c6add4ab74cb0fcec2ec289,Proteobacteria
d93e700698b764dfdc77e71faeebbc23,Rhodobacteraceae
7709c6988f32ed1f309554152f2706f7,OM60(NOR5) clade
8264db9e9a41918de927f3f6782eb9d5,Saprospiraceae
cf78666c7f751697c2148b1ed6b455e6,Lutimonas
256c73e852f935a42eb9811d86c94963,Sulfuritalea
492aef2698e4041861396a81bff3d870,OLB12
37e255eef9f2b25abe5b8cbda5e620f7,SWB02
e6054ebdf9ab81ed2616e37de5abea4c,Burkholderiaceae
a07999740dd39ea52e67ec77710d985c,bacterium enrichment culture clone 22(2013)
075d8ab7255840c8f17c3e15057370f0,Candidatus Nomurabacteria
b93828a461f5cee9effda6d50f83e2f4,SM1A02
edfd310b6f7e9ec8da820e043e61ad0e,Methylococcaceae
f1682c1608d0e9f0faf09bcd2bd61742,C86
ab987d2e65a07ea94e67dc70611131c6,0319-6G20
faa5c0dcb53dc1ec6e0ad209e4b5f3ba,Sphingomonadaceae
a65ea24983804c02fabe079973492159,Microtrichaceae
affc08b77692ae911876f6099062d0a6,Clade I
8b51b57937c987c1f5c15ac5f2bff2f0,Arcobacter
24baa7e874b792d56ad112789c836f90,Clade II
3df2ee73d9854d9207a20a86b73a7beb,KI89A clade
22a55199400fb678f839a1a8d0a9c8f3,Planctomicrobium
0117e9c502bd1cee660d22cb0e8b4a3c,37-13
eb29ec2be814fa7ce61bc1c3e214d4e2,Shimia
7f6281c71147098bc208182744b80f04,Gammaproteobacteria
e55b740b2836d294242f32faf2a4c0e3,Rhizobiaceae
ddb59c8c8ba097a8f193fef2ebe5c009,Chitinophagaceae
68db8677d5ef9cf1075f94c9cdcca805,Maribius
55b45d36b662214a68800c4db4c01b14,Gammaproteobacteria
f2d8ba68bffddafa0e0660470ec96a4c,Kiloniellaceae
ed18ad17d9da3f55f2f4f832157edf46,Fretibacter rubidus
c9e2cb0bc86d2e917086f2ba0fd7d78e,OM190
e344e4847a4c01e536b652872327a3b9,Gammaproteobacteria
8591bffc07a87a1cee4dd8f1b2ed0c22,Aquabacterium
d91d91ddd239d382e64507aae73eba4b,Dechloromonas
98bb773a4d22d520b299e5f43bde9260,Dokdonia
1b3656994e14c8948ff9a89331961720,Subgroup 17
bc7ad4a113314b4b1e9be25b0629ed80,Chitinophagaceae
da7a9b3fe7afaf0bde92e6eb0f8da3a2,Chitinophagaceae
29e3767a5735bb081fb277d47828588a,DEV007
8b2b5a2cfd551d398c5ae65f22271372,Caulobacter
78dc9c25ebd698059769018242aae3bc,Methylophilaceae
7553ce70ac3e9d5e30999a9257598bb2,Alteromonadaceae
d3524df7fd1f04dfa105b3f1b87d6bb3,Chitinophagales
93ffe58972bc33cd2395402c7cbfa380,Gimesiaceae
a36997d8cf66a1b02a959b4cad82c95a,Francisella
021549ca2d45fec95eafb49819920b61,Erythrobacter
766c5ea6781c08cbf4e041419a72942f,Amoebophilaceae
b8a4d3a8a8a5bef22e3ef4cb5c2d04ae,Saprospiraceae
8f5e7f7877d04a35d7ab8740cb2416a0,Anaerolineaceae
8445499c647e84fa415763b46500feee,Rhodobacteraceae
dfbac8a98e5f43fc517cfad298ed2cb3,JG30-KF-CM45
2336968b8d4036c93eefe6fe86cfe438,Bacteroidetes VC2.1 Bac22
21a5dff04c26487c97281c98eb8001ed,Gammaproteobacteria
e76e808a7e423e486f561d0d5c629665,Alphaproteobacteria
3023c0a94566ad5b04847d0e62c00ea0,Shewanella colwelliana
0a4d71b5f0253f1820c2ff023860d9d9,Latescibacteria
97ca4d6eaa4b95c91ed259013810c8d4,Microscillaceae
1aba98ddd59728e8bb209ac7ed89f73a,Gammaproteobacteria
a505d748a11c7cf943f3fbd575d78139,Chitinophagales
635cb66751258c91b4ef6977b4a95907,Alphaproteobacteria
48f9f0e08616fe48429bfd094bebec0b,Lentimonas
74d98888fd2cc4f01b3e395e754939de,Spongiibacteraceae
c64c5063c8cc1c512aa37f967482f1c1,Alteromonas macleodii
2c7cd182182c8546f0d31fe02f13f4a4,Flavobacterium
a4909ea1d841996ba2dc20951045e072,Sphingomonadaceae
706d98f99db23a90d9926e0d62ca8acf,OM190
e5684cb0262695749c5dda84194897da,Brevundimonas
255d55e93e6842ce84bb85aae56c05ed,NS9 marine group
9a1a2cd8e57d34cf1576c3c6733d038b,Rhodobacteraceae
a3c4c9e34009cb333998e8a6f7f37d3c,Halioglobus
1cdfa18edaf50d58f02317e15b77e351,Pirellula
f51917f0f3c932d11c148a1d114a13e4,Rhodobacteraceae
50d0978e7c652c3b9996261b8166ae20,Rhizobiales
e0d48484dc266beb965a5d52e423cb2c,SM1A02
8ae6c234ba89bd61690a23982c8574a6,Aquabacterium
98f579859fb98a4b2e66d6d492f31fc0,Steroidobacteraceae
bae04abc06f8940b80fb9bb8d9c361e8,hydrothermal vent metagenome
c9bbcd2593f544ff0cadc6eb9620374d,Anaerolineaceae
6e1e9d56164e6f1a8cfdaede6cb539f8,Nannocystaceae
9388ce8d31320823f9a3ba6fbe512cc2,IheB3-7
87509d08535dbda43724cd51fda75dbf,Alphaproteobacteria
646a1c8e07af2c6d3cc990c6dfc9963b,Flavobacteriaceae
30a20b360a10589c508f3c17e96e96e2,Hyphomonas
52e6f380ca2c0621ef3c9996306823d7,Rhodobacteraceae
11737fc3bedb7a14e944e48296b722b1,Prolixibacteraceae
81b351a239aad34f4920c065cec917a6,Winogradskyella
acdf6a4582ef6116b8603689c862d20d,Saprospiraceae
661bd6290f0671b263e29214f6b4de0e,Rhodobacteraceae
fff7d170bd8604b709154fcc93737433,Micavibrionaceae
d1f5088d0a060ab2fac3e275b9bbff33,SCGC AAA164-E04
cf4f7361db9ec61fcbd578831defdab1,Hyphobacterium
41db2ea6df7410c6ae05c17b315be3c7,Rubritalea
3ad51ba03a6094306907a2cf22d57c4b,Pseudohongiella
3592eff80384863b43da83f854567aeb,Polaribacter
bf5fb4428ba5a8627b3fb58b36993474,Clade I
a1f7e1ef9470655f7756f5201703b753,OM60(NOR5) clade
b5b036476aad85b3027ad84aa720cbe4,Emticicia
160fe425e68e205d0291950c70850ce5,CL500-29 marine group
16beebed39e93b2d4fbc341e311452c0,Blastopirellula
13151021f43209442b1df9ead6322d73,Paracoccus
96c22347383492d1e4017b43c356e578,Enterobacteriaceae
521f3bce0b897b4895026c3f86aca9ff,Cyclobacteriaceae
ebb45ae0e53765eb0b4cf74ae23de925,Flavobacteriaceae
ffe1a25670918a9aa4e0c67bd2e0da82,Alphaproteobacteria
29273e96082ba54e6b2df65546eaa295,Rhodobacteraceae
7c070929e23078523491e43afcb2531d,Rhodobacteraceae
2016ee2e7ee810dcf1299a87e5ba6515,SAR324 clade(Marine group B)
d5d91e6536e2642f57ae53b3f17850c0,Pirellula
6da928306e74459e672574915abaca8a,SAR11 clade
dfdb52c008ca4bbe7846616e15783320,Oceaniserpentilla
d1a3b2d048693aea643ca754dc781e95,OM190
a1da26d3dedf7c06a452c3ddd002fb1f,SAR116 clade
9e7a3106a603f7f8cffad68ed6b0e08b,Alphaproteobacteria
3bf382f95a59879ad21f251d994f7caf,Erythrobacter sp. RC 4-10-4
2b9b0e3c01269a2dc254eda64e247867,Proteobacteria
0f020783ce4eea18af78bf1d66def2f4,Bradymonadales
6ef05f3c6e4fa6e2a3c26343f6a8fbc7,SAR11 clade
7c33e0f423ac117f8fc425f2eb10696f,Dokdonella
9d63784e8442a5ffde983a395df017dc,Bacteroidia
abb78d88275774edc265526a494fbe58,Methylophagaceae
5d85c171a513c5f9d50dc749a4141579,Subgroup 10
0c7fe79f8c87d03aa016f50d0a183866,Acinetobacter
df28638cb2af1283afe0db61c25fcde6,Magnetospiraceae
55f483bcfbc33e3dc810ce960e978c2d,Vibrio
4887f1846188757aeaac46540f3ed2cf,Sphingomonadaceae
66e078178d540a2cdb6158afaa56cbc6,Flavobacteriaceae
4c3c91a07e2685ea9eef6c712380549c,Polynucleobacter
f9c81c773b5eb18fec8b57c6f75c987a,unidentified marine bacterioplankton
5682868a70f167185b7209f97a18ff57,Rhodobacteraceae
721c63b1fc07f21992f66e7851d91540,Bdellovibrio
4f1e63b1793a7beb888507ac5eeec67d,Vibrio
875e8157ec7776a111f8fdefaa52df7e,Clade IV
9b68cbac791fc67f9bf0ba10d6b0d2ec,Pseudahrensia
c6f970c731fde4aec8fde6b01a97c2f9,Crocinitomix
0d6708c829b3744c2933384ceb708ba6,Rhizobiaceae
bda9e9dba0e94dc254ae0b9bca752d58,Dorea
43bf2e05902a9f38eb400647f5b1e0a0,Vibrio
88dbbe2865ede2c046aee75fcf79eb22,Sphingomonadaceae
958baba5e52abe052e7d2cad4bdd1db5,Reichenbachiella
b68bada2e922a4f14351cb030ecf3c55,Flavobacteriaceae
3ce079e81a7c486e257d2abcf6cf83ea,Saccharospirillaceae
f8831c94977764bb99b8f421b7ba6a1d,Hyphomonadaceae
71bd7b48d7302424422e785dbe17d324,Desulfobulbaceae
44fac4dadeb70ce1b77eeb4c3e300737,Novosphingobium
1235baa5424a099576d8f09d0e5d0247,Pedobacter
685dec4c2da46301efe3c4be4d9cf5b2,Robiginitomaculum
b25ed06624bec6c0694fb83026e9290d,Alphaproteobacteria
829c8cb2f701d9a30077ebeb818952ce,Gilvibacter
6f3757b1e62749d00d31dfee9dc663bb,BD1-7 clade
2016dd4aed2da2d17d4e6b2ba2778e9b,Fluviicola
005d2313f12b94d19a1c28ad0d0df36c,Intrasporangiaceae
8378a5ab281fd9a7e9afd9f99e4f5625,NS11-12 marine group
178749f85befc5591d9b726dd1180b93,Micavibrionaceae
ad3d75aeed395a7ec4e0b4b0b88e8ca3,Rhodobacteraceae
2bb1c0bd689aed9dcd190ad1862e1f53,Rhodobacteraceae
b632a177daad11d134247ee04ab8b120,Sediminibacterium
87777063e7f9c9a52c306e982853076a,Saprospiraceae
8a2bb8e4014a4e559fd5592bb8c31f0c,SM1A02
f12b414c22bacd12cbe3f8cf4ea5288b,marine metagenome
bacb53252872c72f5cb6e8afcd8ef098,Sphingomonadaceae
4983c697a26dc22c44870908d3eb0376,Ahrensia sp. R2A130
22e41f7c6dea099f305f1c406cb60ef9,Alphaproteobacteria
f58b5cced6749690d50c6328106f32dc,BD2-11 terrestrial group
9f4bfbcec6fd6f86bbcd1612fba2af60,Dadabacteriales
2b5c17a0aabf4f4be817c8e7b0581c0e,Sphingomonadaceae
ae2c34982a94e3ffbc52c759ec47820c,Burkholderiaceae
5198313aa80c9bdb960045fd15009d4f,Rhodobacteraceae
1c2b1a4662eabec7501ee78cb9a6f2af,Phenylobacterium
bb67b3aa1c8f64bfe794ab10ce13e7f8,OM190
b0206f4f6b34030e596515d32e48ceb4,Deltaproteobacteria
414da3d782da194ca977f26775373705,Kiloniella
3fc29baa5021fd59962ea4c15f10f20b,Hyphomonas group bacterium LA49
2796c373b9a11871132b299545ea97c2,Nannocystaceae
fa80823b5ad9a864e5cf66a87da6b960,Rhodobacteraceae
a643f3fda3e1e41dcdba7d6ba8ca826e,Maritalea porphyrae
a09cdaae1a27d707b53232a8a3972335,Alcanivorax
5d78c8772532d760a07c84d5758a8c03,Flavobacteriaceae
576cd6100838c548f4cebc7657f7b79a,NS9 marine group
0acb4b1b9e76232c769f63c87d117446,Chitinophagaceae
7737a411e7f276fae1d2c38a6188f723,RS62 marine group
9486da0dfc61a6cc41f58f2c399de20d,Microbacteriaceae
c2aae6405947daf24841882038d0b643,Sphingomonadaceae
1f8b78d4499243d7e8bbaf8798f54fd2,Lentimicrobiaceae
223677d9c90864cf0bb8caebf8d0dfcb,Planktothrix NIVA-CYA 15
140d902f2a688e013b695fb5935ff5f1,Rhizobiaceae
75d7e669bea38d54e77c1fa7a6862796,Rivularia PCC-7116
48bd43073406ec24f2d18e76c76ea5cd,Methylotenera
7af500cd120871f31dea4311ae52ad6b,Cryomorphaceae
0c526805be4f705a3fc808955c3e0be0,Ga0077536
ee26f32411ffc5b3ccc8a6db2b0a4ca0,Maribacter
a808d22820c6dc77f7e074ce664488f5,Pla3 lineage
a85be7bffe46a5525e7bbd8e998137ff,Polynucleobacter
903b51d7107aab8b6aa5c0ddf894aaf2,Pedosphaeraceae
b9505dc47b2e60de904abef33b34acd8,Saprospiraceae
0c9e688085502081dbff4fa216b4aefa,KI89A clade
145d67dd5b1edc2925aacb2fb9e22483,Pseudooceanicola
a1a8e740132ab175d0e4115188c8fd9d,Rhodobacteraceae
6dc2577838b3cdce0ede44f2003a5cce,Caminicella
7395ea67416b2ede1990a04ea4ec7aad,Magnetospira
9c794ff13ba0d13104596f6c92e8aa68,Saprospiraceae
d7f149255a914980c3e51933a7908722,SAR324 clade(Marine group B)
7f93184b2c46288f2e5c3788bd42f244,Oikopleura dioica
221d787fb989144521c27f676adbb43c,Uliginosibacterium
3d9bba91c4cc2872e096c143f5beecc1,Acinetobacter sp. PmeaMuc16
e7648f8dc77383ec9569036610d726fe,Flavobacteriaceae
9ce05e0c648a097fdacfd6f0b135ca20,S25-593
f4bbec80f800d6d6ca97bfc68b629caf,Methylomonaceae
e750c0735796cc24be5106a149500100,Desulfotalea
92a6d2e757ebb2f0b67bdd5903900a38,Alphaproteobacteria
91a0df83ea34f008891eed0b2731cd04,Pleurocapsa minor UAM 388
25cb3ed5dd168c9b8aacdf62c3e2872d,Alteromonadaceae
fee13b894f053949b70d38a8b2fb3735,Subgroup 10
cc3a7cc4fb9b852942639cdee97bebf0,Nitrincolaceae
a17e905233499beffed9585c90160878,Rhodobacteraceae
abb6597a241ae23fc2ce7a5e882baacb,Rhizobiaceae
3debc8833c9a0b521107b7fcb7caf4e1,Burkholderiaceae
03037cb9c815728f9a40293df0132fa6,Rhodobacteraceae
170b4971d47b3b8c10b523884c9d1270,OM190
3cf5cecef921635aa40d5a2ff8a18dbb,Lewinella
e56f6123ab44cb63c472a1cc438cd596,Saccharimonadales
1021de21d992c736bfa66a8318e0d1ff,Flavobacteriaceae
adddc945805fa15a022c4a044b7d5731,Propionispira
2ca4331bff7c824eda6c8444c996dc7a,OM190
d68461992777eeee5c61613f898c0997,Nitrosomonas
c66460fbb8b9b2bd7a5657b462dfaad2,Chitinimonas
b121b6d5ff42412694bab612042ac625,Alphaproteobacteria
6fde94761cf737b5bdd628bfc7f282ba,Methyloglobulus
43ff848fc8368a1033424a54116190c1,SS1-B-06-26
7e725823a059bf689627774aa5e51ba6,Alphaproteobacteria
2ebbc0aabd133dbfcf4b17ee9a6b7718,Pseudahrensia
bc713d6b9d2dd6f45997745e40bfb76a,Halioglobus
41cd2f0d2fe815fe5c041a48034b8c0f,Pirellulaceae
dd8229814f2d127e61ac92c5d275db8b,Burkholderiaceae
806184812b3c2971bad1f07fc5d303a4,Propionigenium
b51ea46d1b73aabfe35320bcfb3c49f7,Parvularculaceae
66e3a5fb1d6734babc09f56a0764db02,Polycyclovorans
6249ebd7fd05cd9ac1e21de47467c158,Shewanella
daa99f2569a1ba387c2c338ed94cac74,metagenome
62caa823f4e5f744cbb163af46a47041,Rhodobacteraceae
ddc813fc39e79a07db5401eb046591ad,KI89A clade
07d3b4241795fc4a29b9d739e671bd60,NS4 marine group
ac2b82377757761322deb4c2abf68d6b,DEV007
b31a440d4addac1c9c4a6223b1c00672,Aeromonas
1bd77c8588432c2f587a7f8ba3ee8ac8,Ferrovibrio
690c48464d506b0e07bf7bdf6ccc0758,env.OPS 17
ffd10f5a960aeece5dbe7d6d40aa935f,Methyloglobulus
cd858bb174eec6af7d4b97a3f3ae4481,Urania-1B-19 marine sediment group
e503d35a8984afcaaf9089482023e86c,Desulfobulbaceae
6e30f502fcdd5e0d4f1eb85413c43962,Maribacter
efb93ae3655fd3571534f46e32f7635a,Clade IV
a117abf4b9cf3aaa53ac67db945320a6,Acrophormium PCC-7375
6d3f5e342722c9faa429e878fad6e8d4,Rhodobacteraceae
b408b4ae325976973fc75625d4add6c6,Pseudahrensia
079c339f314a27ef7eee2d1d5fde2d48,Proteobacteria
92c0c75c6858840cbc21744f047e2a02,Pirellula
ebdfe7cff3aedc77614396e4edb8cc6e,Rhodobacteraceae
576a747d7473a60c8f63da74befe3d80,human gut metagenome
44e19f3891e5c1c76fc61169c6ea0ddc,unidentified marine eubacterium
82dbce947afba1e5777a28a0e371c5f0,Rhodobacteraceae
acbf0d9532a9e5392854280957cad346,Rhizobiaceae
91b3d6e72b01cb0d5f5d9c3d96f8175b,Oleiphilus
682f647df6624ddb2d6c99b4975911d4,Thermoplasmata
62c6007703773e9663ce1c76ba8d7c05,Alphaproteobacteria
98ffa4c0c1f4cfbae04acfc5d2b9422d,Alphaproteobacteria
2dff7977d7ca360e243b3e80b10d4c30,unidentified marine bacterioplankton
c907b82eb235c8bb5c3b3d9a17ea11c9,Pseudomonas
7acea34fd7d095083e689008c9e8165f,Blastocatellaceae
6cab4029f64de4d4c4dfa6b37f26e600,LS-NOB
c326fba24752d69a79b16312a22f07b5,Burkholderiaceae
7ff3107106f9104d6fb7acbf37654b45,Odoribacter
a681c0c69c0e828e2c0d913cb098b5ee,Gammaproteobacteria
ca1f9f57559914f0285c165939fb2c3a,Hyphomonadaceae
0ddcd311e02f742e2e0e61ce02cf9c29,Pseudomonas
5da845af2892f5c8fd8161364c7b4997,Sandarakinorhabdus sp. A14
90ed7b43fa36eb81af6e354659bdea61,Pseudorhodobacter
73a538e51cf294461005f50cbcb838b5,Flavobacteriaceae
51917b66d3b216ad6525a8358be56b1d,Rhodobacter
dbc7a3eeb572310f36732c943b3e91ed,Rhodobacteraceae
2b5a6879397a1d233619694363a04867,SAR11 clade
ec5a4c1a639a8562d3daece6f97005ba,Thiotrichaceae
f06c32b928b92b0d0eaaf3fd38c04a12,Muricauda
717004bfa06c28f058ff9a869a089b82,Gammaproteobacteria
28127e60835df0ca8650301a292bacdc,Alphaproteobacteria
3765b68fa2b4eccf2e6678d3e24c7b25,Desulforhopalus
e1f2665e80de13c98df464126f02d147,pLW-20
1caabeb57e0bbd8865021c4e898c7260,ADurb.Bin120
ed3a568917d3228d50e33780e30df6b5,OM190
29605709e4b1b26ebe4973312f2152f8,Alteromonas
2ac4a926731ebdd2649c602ac1b5e144,Burkholderiaceae
60a7a136373f34fea831240e0fb14e7f,Rhodocyclaceae
686c8d3c36bed7412925f85921f84359,Litorimonas sp. HME8110
44238cd4cefd6e0722b8fe94661b50c7,NS9 marine group
0dc753fd41baadb5d05f41341ac43a1f,Lutibacter
892f0e543f47a80e8418bb06cecf1a42,Proteobacteria
ca31ef3e69d8862a013d60c3d6a3b125,Alphaproteobacteria
aedc24ea884dc60d1805bc0d391bb9f5,Algisphaera agarilytica
4611620b741a5b5c8cd186b5335a7f45,Rhizobium rhizogenes
e654686772bdadf04e5453cd47527a01,Gammaproteobacteria
59daa0beb488b659ee22743307e5b1a5,Cellvibrionaceae
64514237d535709a92d65c755dbbb75e,OM190
b4d34b045d7b97d9c5fff24649812598,Saprospiraceae
5e4ef06313cfca3daf80454af8b7d0fd,Sphingomonas
f39284eacd7d54a8ed0cb1b1c146c102,Micavibrionaceae
7f6547d8fd05919434b12c0a30e284e6,Rhodobacteraceae
79537a7661f25d345a752739cca84828,C1-B045
20c7331e9054f81f7bd024468d77ea87,Sva0485
